,Alouatta_caraya,Ateles_geoffroyi,Callimico_goeldii,Callithrix_geoffroyi,Callithrix_jacchus,Cebuella_pygmaea,Cercopithecus_neglectus,Colobus_guereza,Eulemur_macaco,Galago_moholi,Galago_senegalensis,Gorilla_gorilla,Hylobates_lar,Lemur_catta,Leontopithecus_chrysomelas,Leontopithecus_rosalia,Macaca_fascicularis,Macaca_fuscata,Macaca_nigra,Macaca_silenus,Mandrillus_sphinx,Mico_argentatus,Microcebus_murinus,Nycticebus_coucang,Nycticebus_pygmaeus,Pan_troglodytes,Papio_hamadryas,Propithecus_coquereli,Saguinus_bicolor,Saguinus_imperator,Saguinus_midas,Saguinus_oedipus,Saimiri_sciureus,Sapajus_apella,Theropithecus_gelada,Trachypithecus_auratus,Trachypithecus_cristatus,Trachypithecus_francoisi,Varecia_rubra,Varecia_variegata
Macaca_fascicularis,-0.0709459459459459,-0.248271527341295,-0.163337250293772,-0.042720139494333,0.0296638101516151,-0.043506921555702,-0.0173745173745173,-0.0490387294511009,-0.245945945945946,-0.0396959459459459,0.0389025389025389,-0.154901169826543,-0.105036855036855,-0.101683650863979,-0.0635930047694749,-0.0681681681681679,0,-0.0389692017598994,0.0262762762762763,-0.034181240063593,-0.0348348348348348,0.0040540540540541,-0.191559981033665,-0.0292792792792792,-0.211252068394926,-0.114366998577525,0.0055103647336657,-0.105945945945946,0.0140540540540541,0.0540540540540541,0.0540540540540541,-0.117587736990722,-0.0235321528424976,-0.0613305613305609,0.0348232848232849,0.0170170170170171,0.0183397683397684,-0.0792792792792789,-0.132386623912048,-0.15647226173542
Macaca_fuscata,-0.0319767441860465,-0.209302325581395,-0.124368048533872,-0.00375093773443359,0.0686330119115145,-0.0045377197958026,0.0215946843853821,-0.0100695276912015,-0.206976744186047,-0.000726744186046499,0.0778717406624383,-0.115931968066644,-0.0660676532769555,-0.0627144491040795,-0.0246238030095755,-0.0291989664082685,0.0389692017598994,0,0.0652454780361757,0.00478796169630639,0.00413436692506459,0.0430232558139535,-0.152590779273766,0.0096899224806202,-0.172282866635027,-0.0753977968176255,0.0444795664935651,-0.0669767441860465,0.0530232558139535,0.0930232558139535,0.0930232558139535,-0.0786185352308225,0.0154370489174018,-0.0223613595706615,0.0737924865831843,0.0559862187769165,0.0573089700996678,-0.0403100775193795,-0.0934174221521485,-0.117503059975521
Macaca_nigra,-0.0972222222222222,-0.274547803617571,-0.189613526570048,-0.0689964157706093,0.0033875338753388,-0.0697831978319783,-0.0436507936507936,-0.0753150057273772,-0.272222222222222,-0.0659722222222222,0.0126262626262626,-0.181177446102819,-0.131313131313131,-0.127959927140255,-0.0898692810457512,-0.0944444444444442,-0.0262762762762763,-0.0652454780361757,0,-0.0604575163398693,-0.0611111111111111,-0.0222222222222222,-0.217836257309941,-0.0555555555555555,-0.237528344671202,-0.140643274853801,-0.0207659115426106,-0.132222222222222,-0.0122222222222222,0.0277777777777778,0.0277777777777778,-0.143864013266998,-0.0498084291187739,-0.0876068376068372,0.0085470085470086,-0.0092592592592592,-0.0079365079365079,-0.105555555555555,-0.158662900188324,-0.182748538011696
Macaca_silenus,-0.0367647058823529,-0.214090287277702,-0.129156010230179,-0.00853889943073999,0.0638450502152081,-0.00932568149210899,0.0168067226890757,-0.0148574893875079,-0.211764705882353,-0.00551470588235289,0.0730837789661319,-0.12071992976295,-0.0708556149732619,-0.0675024108003859,-0.0294117647058819,-0.0339869281045749,0.034181240063593,-0.00478796169630639,0.0604575163398693,0,-0.0006535947712418,0.0382352941176471,-0.157378740970072,0.00490196078431381,-0.177070828331333,-0.0801857585139319,0.0396916047972587,-0.0717647058823529,0.0482352941176471,0.0882352941176471,0.0882352941176471,-0.0834064969271289,0.0106490872210954,-0.0271493212669679,0.0690045248868779,0.0511982570806101,0.0525210084033614,-0.0450980392156859,-0.0982053838484549,-0.122291021671827
Mandrillus_sphinx,-0.0361111111111111,-0.21343669250646,-0.128502415458937,-0.00788530465949819,0.0644986449864499,-0.00867208672086719,0.0174603174603175,-0.0142038946162661,-0.211111111111111,-0.00486111111111109,0.0737373737373737,-0.120066334991708,-0.0702020202020201,-0.0668488160291441,-0.0287581699346401,-0.0333333333333331,0.0348348348348348,-0.00413436692506459,0.0611111111111111,0.0006535947712418,0,0.0388888888888889,-0.15672514619883,0.00555555555555561,-0.176417233560091,-0.0795321637426901,0.0403451995685005,-0.0711111111111111,0.0488888888888889,0.0888888888888889,0.0888888888888889,-0.0827529021558871,0.0113026819923372,-0.0264957264957261,0.0696581196581197,0.0518518518518519,0.0531746031746032,-0.0444444444444441,-0.0975517890772131,-0.121637426900585
Mico_argentatus,-0.075,-0.252325581395349,-0.167391304347826,-0.0467741935483871,0.025609756097561,-0.0475609756097561,-0.0214285714285714,-0.053092783505155,-0.25,-0.04375,0.0348484848484848,-0.158955223880597,-0.109090909090909,-0.105737704918033,-0.067647058823529,-0.072222222222222,-0.0040540540540541,-0.0430232558139535,0.0222222222222222,-0.0382352941176471,-0.0388888888888889,0,-0.195614035087719,-0.0333333333333333,-0.21530612244898,-0.118421052631579,0.00145631067961161,-0.11,0.01,0.05,0.05,-0.121641791044776,-0.0275862068965517,-0.065384615384615,0.0307692307692308,0.012962962962963,0.0142857142857143,-0.083333333333333,-0.136440677966102,-0.160526315789474
Microcebus_murinus,0.120614035087719,-0.05671154630763,0.028222730739893,0.148839841539332,0.22122379118528,0.148053059477963,0.174185463659148,0.142521251582564,-0.054385964912281,0.151864035087719,0.230462519936204,0.036658811207122,0.08652312599681,0.089876330169686,0.12796697626419,0.123391812865497,0.191559981033665,0.152590779273766,0.217836257309941,0.157378740970072,0.15672514619883,0.195614035087719,0,0.162280701754386,-0.019692087361261,0.07719298245614,0.197070345767331,0.085614035087719,0.205614035087719,0.245614035087719,0.245614035087719,0.073972244042943,0.168027828191167,0.130229419703104,0.22638326585695,0.208576998050682,0.209899749373433,0.112280701754386,0.059173357121617,0.035087719298245
Nycticebus_coucang,-0.0416666666666667,-0.218992248062016,-0.134057971014493,-0.0134408602150538,0.0589430894308943,-0.0142276422764228,0.0119047619047619,-0.0197594501718217,-0.216666666666667,-0.0104166666666667,0.0681818181818181,-0.125621890547264,-0.0757575757575757,-0.0724043715846997,-0.0343137254901957,-0.0388888888888887,0.0292792792792792,-0.0096899224806202,0.0555555555555555,-0.00490196078431381,-0.00555555555555561,0.0333333333333333,-0.162280701754386,0,-0.181972789115647,-0.0850877192982457,0.0347896440129449,-0.0766666666666667,0.0433333333333333,0.0833333333333333,0.0833333333333333,-0.0883084577114427,0.0057471264367816,-0.0320512820512817,0.0641025641025641,0.0462962962962963,0.0476190476190476,-0.0499999999999997,-0.103107344632769,-0.127192982456141
Nycticebus_pygmaeus,0.14030612244898,-0.037019458946369,0.047914818101154,0.168531928900593,0.240915878546541,0.167745146839224,0.193877551020409,0.162213338943825,-0.03469387755102,0.17155612244898,0.250154607297465,0.056350898568383,0.106215213358071,0.109568417530947,0.147659063625451,0.143083900226758,0.211252068394926,0.172282866635027,0.237528344671202,0.177070828331333,0.176417233560091,0.21530612244898,0.019692087361261,0.181972789115647,0,0.096885069817401,0.216762433128592,0.10530612244898,0.22530612244898,0.26530612244898,0.26530612244898,0.093664331404204,0.187719915552428,0.149921507064365,0.246075353218211,0.228269085411943,0.229591836734694,0.131972789115647,0.078865444482878,0.054779806659506
Pan_troglodytes,0.043421052631579,-0.13390452876377,-0.048970251716247,0.0716468590831919,0.14403080872914,0.0708600770218229,0.0969924812030076,0.065328269126424,-0.131578947368421,0.074671052631579,0.153269537480064,-0.040534171249018,0.00933014354066999,0.012683347713546,0.05077399380805,0.046198830409357,0.114366998577525,0.0753977968176255,0.140643274853801,0.0801857585139319,0.0795321637426901,0.118421052631579,-0.07719298245614,0.0850877192982457,-0.096885069817401,0,0.119877363311191,0.008421052631579,0.128421052631579,0.168421052631579,0.168421052631579,-0.00322073841319701,0.0908348457350273,0.053036437246964,0.14919028340081,0.131384015594542,0.132706766917293,0.035087719298246,-0.018019625334523,-0.042105263157895
Papio_hamadryas,-0.0764563106796116,-0.253781892074961,-0.168847615027438,-0.0482305042279987,0.0241534454179494,-0.0490172862893677,-0.022884882108183,-0.0545490941847666,-0.251456310679612,-0.0452063106796116,0.0333921741688732,-0.160411534560209,-0.110547219770521,-0.107194015597645,-0.0691033695031406,-0.0736785329018336,-0.0055103647336657,-0.0444795664935651,0.0207659115426106,-0.0396916047972587,-0.0403451995685005,-0.00145631067961161,-0.197070345767331,-0.0347896440129449,-0.216762433128592,-0.119877363311191,0,-0.111456310679612,0.0085436893203884,0.0485436893203884,0.0485436893203884,-0.123098101724388,-0.0290425175761633,-0.0668409260642266,0.0293129200896192,0.0115066522833514,0.0128294036061027,-0.0847896440129446,-0.137896988645714,-0.161982626469086
Propithecus_coquereli,0.035,-0.142325581395349,-0.057391304347826,0.0632258064516129,0.135609756097561,0.0624390243902439,0.0885714285714286,0.056907216494845,-0.14,0.06625,0.144848484848485,-0.048955223880597,0.000909090909090998,0.00426229508196702,0.042352941176471,0.037777777777778,0.105945945945946,0.0669767441860465,0.132222222222222,0.0717647058823529,0.0711111111111111,0.11,-0.085614035087719,0.0766666666666667,-0.10530612244898,-0.008421052631579,0.111456310679612,0,0.12,0.16,0.16,-0.011641791044776,0.0824137931034483,0.044615384615385,0.140769230769231,0.122962962962963,0.124285714285714,0.026666666666667,-0.026440677966102,-0.050526315789474
Saguinus_bicolor,-0.085,-0.262325581395349,-0.177391304347826,-0.0567741935483871,0.015609756097561,-0.0575609756097561,-0.0314285714285714,-0.063092783505155,-0.26,-0.05375,0.0248484848484848,-0.168955223880597,-0.119090909090909,-0.115737704918033,-0.077647058823529,-0.082222222222222,-0.0140540540540541,-0.0530232558139535,0.0122222222222222,-0.0482352941176471,-0.0488888888888889,-0.01,-0.205614035087719,-0.0433333333333333,-0.22530612244898,-0.128421052631579,-0.0085436893203884,-0.12,0,0.04,0.04,-0.131641791044776,-0.0375862068965517,-0.075384615384615,0.0207692307692308,0.002962962962963,0.0042857142857143,-0.093333333333333,-0.146440677966102,-0.170526315789474
Saguinus_imperator,-0.125,-0.302325581395349,-0.217391304347826,-0.0967741935483871,-0.024390243902439,-0.0975609756097561,-0.0714285714285714,-0.103092783505155,-0.3,-0.09375,-0.0151515151515152,-0.208955223880597,-0.159090909090909,-0.155737704918033,-0.117647058823529,-0.122222222222222,-0.0540540540540541,-0.0930232558139535,-0.0277777777777778,-0.0882352941176471,-0.0888888888888889,-0.05,-0.245614035087719,-0.0833333333333333,-0.26530612244898,-0.168421052631579,-0.0485436893203884,-0.16,-0.04,0,0,-0.171641791044776,-0.0775862068965517,-0.115384615384615,-0.0192307692307692,-0.037037037037037,-0.0357142857142857,-0.133333333333333,-0.186440677966102,-0.210526315789474
Saguinus_midas,-0.125,-0.302325581395349,-0.217391304347826,-0.0967741935483871,-0.024390243902439,-0.0975609756097561,-0.0714285714285714,-0.103092783505155,-0.3,-0.09375,-0.0151515151515152,-0.208955223880597,-0.159090909090909,-0.155737704918033,-0.117647058823529,-0.122222222222222,-0.0540540540540541,-0.0930232558139535,-0.0277777777777778,-0.0882352941176471,-0.0888888888888889,-0.05,-0.245614035087719,-0.0833333333333333,-0.26530612244898,-0.168421052631579,-0.0485436893203884,-0.16,-0.04,0,0,-0.171641791044776,-0.0775862068965517,-0.115384615384615,-0.0192307692307692,-0.037037037037037,-0.0357142857142857,-0.133333333333333,-0.186440677966102,-0.210526315789474
Saguinus_oedipus,0.046641791044776,-0.130683790350573,-0.04574951330305,0.0748675974963889,0.147251547142337,0.0740808154350199,0.100213219616205,0.068549007539621,-0.128358208955224,0.077891791044776,0.156490275893261,-0.037313432835821,0.012550881953867,0.015904086126743,0.053994732221247,0.049419568822554,0.117587736990722,0.0786185352308225,0.143864013266998,0.0834064969271289,0.0827529021558871,0.121641791044776,-0.073972244042943,0.0883084577114427,-0.093664331404204,0.00322073841319701,0.123098101724388,0.011641791044776,0.131641791044776,0.171641791044776,0.171641791044776,0,0.0940555841482243,0.056257175660161,0.152411021814007,0.134604754007739,0.13592750533049,0.038308457711443,-0.014798886921326,-0.038884524744698
Saimiri_sciureus,-0.0474137931034483,-0.224739374498797,-0.139805097451274,-0.0191879866518354,0.0531959629941127,-0.0199747687132044,0.0061576354679803,-0.0255065766086033,-0.222413793103448,-0.0161637931034483,0.0624346917450365,-0.131369016984045,-0.0815047021943573,-0.0781514980214813,-0.0400608519269773,-0.0446360153256703,0.0235321528424976,-0.0154370489174018,0.0498084291187739,-0.0106490872210954,-0.0113026819923372,0.0275862068965517,-0.168027828191167,-0.0057471264367816,-0.187719915552428,-0.0908348457350273,0.0290425175761633,-0.0824137931034483,0.0375862068965517,0.0775862068965517,0.0775862068965517,-0.0940555841482243,0,-0.0377984084880633,0.0583554376657825,0.0405491698595147,0.041871921182266,-0.0557471264367813,-0.10885447106955,-0.132940108892922
Sapajus_apella,-0.009615384615385,-0.186940966010734,-0.102006688963211,0.0186104218362279,0.090994371482176,0.0178236397748589,0.0439560439560436,0.01229183187946,-0.184615384615385,0.021634615384615,0.1002331002331,-0.093570608495982,-0.043706293706294,-0.040353089533418,-0.00226244343891399,-0.00683760683760699,0.0613305613305609,0.0223613595706615,0.0876068376068372,0.0271493212669679,0.0264957264957261,0.065384615384615,-0.130229419703104,0.0320512820512817,-0.149921507064365,-0.053036437246964,0.0668409260642266,-0.044615384615385,0.075384615384615,0.115384615384615,0.115384615384615,-0.056257175660161,0.0377984084880633,0,0.0961538461538458,0.078347578347578,0.0796703296703293,-0.017948717948718,-0.071056062581487,-0.095141700404859
Theropithecus_gelada,-0.105769230769231,-0.28309481216458,-0.198160535117057,-0.0775434243176179,-0.0051594746716698,-0.0783302063789869,-0.0521978021978022,-0.0838620142743858,-0.280769230769231,-0.0745192307692308,0.004079254079254,-0.189724454649828,-0.13986013986014,-0.136506935687264,-0.0984162895927598,-0.102991452991453,-0.0348232848232849,-0.0737924865831843,-0.0085470085470086,-0.0690045248868779,-0.0696581196581197,-0.0307692307692308,-0.22638326585695,-0.0641025641025641,-0.246075353218211,-0.14919028340081,-0.0293129200896192,-0.140769230769231,-0.0207692307692308,0.0192307692307692,0.0192307692307692,-0.152411021814007,-0.0583554376657825,-0.0961538461538458,0,-0.0178062678062678,-0.0164835164835165,-0.114102564102564,-0.167209908735333,-0.191295546558705
Trachypithecus_auratus,-0.087962962962963,-0.265288544358312,-0.180354267310789,-0.0597371565113501,0.012646793134598,-0.0605239385727191,-0.0343915343915344,-0.066055746468118,-0.262962962962963,-0.056712962962963,0.0218855218855218,-0.17191818684356,-0.122053872053872,-0.118700667880996,-0.080610021786492,-0.085185185185185,-0.0170170170170171,-0.0559862187769165,0.0092592592592592,-0.0511982570806101,-0.0518518518518519,-0.012962962962963,-0.208576998050682,-0.0462962962962963,-0.228269085411943,-0.131384015594542,-0.0115066522833514,-0.122962962962963,-0.002962962962963,0.037037037037037,0.037037037037037,-0.134604754007739,-0.0405491698595147,-0.078347578347578,0.0178062678062678,0,0.0013227513227513,-0.096296296296296,-0.149403640929065,-0.173489278752437
